""
-1.30136343816217;4.23342595983469;2.4334467608579;9.8161956906318;11.1655218164581;3.25754094752829;-2.23930824913887;2.86487876028305;2.80202163325443;4.40912006695301
-1.58873670223606;4.99899147560756;1.80470631011298;10.497470741219;11.4882697493317;2.0734345755678;-3.06331868036192;2.10450055395957;3.34227359082958;5.58562012459735
-1.15062092928473;5.21427587039899;1.50989376111835;10.168170992845;10.8925930498026;2.82594605332273;-2.68505771585661;2.65638431302038;3.78017564556234;5.46377136777234
-0.972413551368478;4.65565081479008;1.58848942131979;10.464051039174;11.3425665361889;2.82882383626266;-2.99230338923871;2.06704218681637;3.46726665030748;5.11262190059868
-1.25775329567356;4.53989062617712;1.54776127098845;9.90708530689601;11.0730815228288;2.64421276584045;-2.63345120555706;2.63651047571974;3.49756564343972;5.69030944812884
-1.50006592961732;4.32975623918635;1.51457847764218;9.64518795496336;10.8758419364264;2.68150914442016;-3.09316489569952;2.47152663935807;3.40746600169802;5.44630927872362
-1.91096470226304;4.01817766246434;1.72111252950814;9.79727246082515;10.5188121492468;2.1895251627496;-2.85687237197397;2.63536630909988;3.59913118858738;5.79048604654423
-2.39205026888685;4.48203381916954;1.60877250845694;9.34341819883826;10.6878548475528;2.5924652909587;-2.69391314619449;2.89738376768674;3.60631797305892;5.26531899557781
-1.76988856876526;4.23402275546972;1.57227011166686;9.25630350547651;10.3980469079901;2.7567911487072;-2.47762230900732;2.67304489171519;3.18975828224104;5.22363697679209
-2.27259317104318;4.5903373562893;1.44230971613894;9.01839598091741;10.518249446484;2.46270756375938;-2.39430004567077;2.64760177611112;3.73505083160709;5.34283840706971
-2.08397773844155;4.75387150408429;1.6876420318069;8.81671994987094;10.3123542622136;3.02841811468847;-2.6014817939053;2.68327499311259;3.39230594238752;5.52353991770608
-2.05108893251775;4.39782818095333;2.13395898798378;7.72845755302039;10.5237990850892;2.91290585137831;-3.26336796879401;2.2279412658306;3.51556998076932;4.97388150781164
-1.87969480719884;3.9045919127665;2.05417766468206;8.01183201624218;10.5016754430001;3.39348125393506;-3.92603430338317;2.24702726651095;4.16946201885139;5.14832811277868
-1.6512104187466;3.14930617935077;1.64398668964412;8.22643758993799;10.531111296579;2.83133622896955;-4.27080349625413;2.61792919595459;4.36760067275896;5.23152134678042
-1.44067219178987;3.46157510528543;1.72809427170076;9.04124558504131;10.4707026002995;3.3117417268251;-5.3069966107467;2.88546107148843;4.16490440067599;5.64363748673587
-1.22778698717752;3.55532594048644;2.07718211762124;9.26994620642855;10.5741056885949;3.02992055290017;-4.6514467722819;3.08829405325275;4.58706817760669;5.82899666279149
-1.45191155621609;3.50902376430602;2.12416004197328;8.94180401147112;10.3177994282319;3.22666407556998;-4.52394841732517;3.22482506630251;4.57593422176611;5.40501885395926
-1.63774382701239;3.1429092100961;2.25632857750296;8.94858013206729;10.277654173171;2.44400787571947;-4.96967930149972;3.00118242076576;4.4485679664117;4.77227805390711
-1.52700376262121;3.31631323120575;1.73418693045607;8.88625350465405;10.4050172596921;2.55659660711879;-4.64804753038747;2.72856583906255;4.35992812041655;5.66055701891148
-1.64552256306402;3.31077359131268;1.74350984580997;8.45082995184898;10.0013772394106;3.14702142983467;-4.57365991053504;3.02812502820272;4.18802745036205;5.43879762661661
-1.26340542644485;3.57360256358655;2.43344680441725;8.74405859112273;10.6783165109215;3.25196985513495;-4.61081086257769;3.03630226863534;4.64739262616404;5.40875748510899
-1.31893046629222;3.4240204819466;2.10320596038864;8.86689591005693;10.3905044221864;2.95972510772717;-4.66672520990865;2.83995444174795;4.39699132314168;5.43185769455118
-1.33536977819703;3.51775033925497;2.53482662539525;8.91182883496187;10.5730927977969;2.86449670825021;-4.82537286197507;3.33192914241328;4.7473477723775;5.64486470089225
-1.64716242241773;4.30198417115484;2.57683315681851;8.79179935666324;10.3500527257913;3.40668983074485;-4.91550815340858;3.75262853921027;4.49785294029278;5.44612618144702
-1.60393350533517;3.7575956121183;2.73146593687779;8.88514078535993;10.3354890607137;3.21964983259624;-5.09169435000172;3.37277398509393;4.46796908095081;5.67331846565552
-1.49966536459757;4.02273842650429;2.63063201614879;8.37469257467754;10.3704000312254;3.54515586060099;-4.50067568052626;2.98583946123162;4.60904178975179;5.11543926155102
-0.957205731767317;3.82013151070531;2.29517236385468;8.31965172927899;10.0968777165312;3.38884396984898;-4.71586042839098;2.47701071006217;4.52441395598771;5.36028071528168
-1.59357936203467;3.42707548164888;1.98200615894801;9.23730026865185;10.2981496095585;3.22715495732344;-5.06268636161308;2.95869067336104;4.24563887440385;5.91951920898007
-0.94743155784223;3.82937717630336;1.52408643254579;9.25787092215496;10.4114966948924;2.35002953624912;-5.3164293733078;2.72032925980393;4.19656853736898;5.56144923476376
-1.08846265945352;3.22783123634584;1.94197449937801;9.42419763475509;10.8589588584298;1.99654758481465;-5.42676710256403;2.59470395131399;4.00182513286877;5.47807896519415
-0.851846981571196;3.27608320362637;1.87347413304871;9.30252355652255;11.0308560247071;2.11371712451446;-4.24428627251382;2.54645214024882;3.9761974214486;6.00115433597416
